1, private, terralith:alpha_islands, MONSTER, minecraft:spider, 80, 4, 4
3105, jungle, terralith:tropical_jungle, MONSTER, minecraft:zombie, 80, 4, 4
3106, jungle, terralith:tropical_jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
3107, jungle, terralith:tropical_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
3108, jungle, terralith:tropical_jungle, MONSTER, minecraft:slime, 80, 4, 4
3109, jungle, terralith:tropical_jungle, MONSTER, minecraft:enderman, 10, 1, 4
3110, jungle, terralith:tropical_jungle, MONSTER, minecraft:witch, 5, 1, 1
3111, jungle, terralith:tropical_jungle, MONSTER, minecraft:ocelot, 5, 1, 3
3112, jungle, terralith:tropical_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
3113, jungle, terralith:tropical_jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3114, jungle, terralith:tropical_jungle, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3115, jungle, terralith:tropical_jungle, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3116, jungle, terralith:tropical_jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
3117, jungle, terralith:tropical_jungle, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3118, jungle, terralith:tropical_jungle, CREATURE, minecraft:sheep, 12, 4, 4
3119, jungle, terralith:tropical_jungle, CREATURE, minecraft:pig, 10, 4, 4
3120, jungle, terralith:tropical_jungle, CREATURE, minecraft:chicken, 10, 4, 4
3121, jungle, terralith:tropical_jungle, CREATURE, minecraft:cow, 8, 4, 4
3122, jungle, terralith:tropical_jungle, CREATURE, minecraft:chicken, 10, 2, 2
3123, jungle, terralith:tropical_jungle, CREATURE, minecraft:parrot, 40, 1, 2
3124, jungle, terralith:tropical_jungle, CREATURE, minecraft:panda, 5, 1, 2
3125, jungle, terralith:tropical_jungle, CREATURE, minecraft:wolf, 8, 4, 4
3126, jungle, terralith:tropical_jungle, CREATURE, naturalist:coral_snake, 5, 1, 1
3127, jungle, terralith:tropical_jungle, CREATURE, naturalist:hippo, 15, 3, 4
3128, jungle, terralith:tropical_jungle, CREATURE, naturalist:lizard, 15, 1, 2
3129, jungle, terralith:tropical_jungle, CREATURE, naturalist:tortoise, 6, 1, 3
3130, jungle, terralith:tropical_jungle, AMBIENT, minecraft:bat, 10, 8, 8
3131, jungle, terralith:tropical_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3132, private, terralith:valley_clearing, MONSTER, minecraft:spider, 80, 4, 4
3133, private, terralith:valley_clearing, MONSTER, minecraft:zombie, 80, 4, 4
3134, private, terralith:valley_clearing, MONSTER, minecraft:zombie_villager, 5, 1, 1
3135, private, terralith:valley_clearing, MONSTER, minecraft:skeleton, 80, 4, 4
3136, private, terralith:valley_clearing, MONSTER, minecraft:creeper, 80, 4, 4
3137, private, terralith:valley_clearing, MONSTER, minecraft:slime, 80, 4, 4
3138, private, terralith:valley_clearing, MONSTER, minecraft:enderman, 10, 1, 4
3139, private, terralith:valley_clearing, MONSTER, minecraft:witch, 5, 1, 1
3140, private, terralith:valley_clearing, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3141, private, terralith:valley_clearing, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3142, private, terralith:valley_clearing, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3143, private, terralith:valley_clearing, CREATURE, minecraft:sheep, 12, 4, 4
3144, private, terralith:valley_clearing, CREATURE, minecraft:pig, 10, 4, 4
3145, private, terralith:valley_clearing, CREATURE, minecraft:chicken, 10, 4, 4
3146, private, terralith:valley_clearing, CREATURE, minecraft:cow, 8, 4, 4
3147, private, terralith:valley_clearing, CREATURE, minecraft:horse, 5, 1, 3
3148, private, terralith:valley_clearing, CREATURE, minecraft:donkey, 5, 1, 3
3149, private, terralith:valley_clearing, CREATURE, naturalist:bear, 8, 1, 2
3150, private, terralith:valley_clearing, CREATURE, naturalist:bluejay, 8, 1, 4
3151, private, terralith:valley_clearing, AMBIENT, minecraft:bat, 10, 8, 8
3152, private, terralith:valley_clearing, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3153, private, terralith:volcanic_crater, MONSTER, minecraft:spider, 80, 4, 4
3154, private, terralith:volcanic_crater, MONSTER, minecraft:zombie, 80, 4, 4
3155, private, terralith:volcanic_crater, MONSTER, minecraft:zombie_villager, 5, 1, 1
3156, private, terralith:volcanic_crater, MONSTER, minecraft:skeleton, 80, 4, 4
3157, private, terralith:volcanic_crater, MONSTER, minecraft:creeper, 80, 4, 4
3158, private, terralith:volcanic_crater, MONSTER, minecraft:slime, 80, 4, 4
3159, private, terralith:volcanic_crater, MONSTER, minecraft:enderman, 10, 1, 4
3160, private, terralith:volcanic_crater, MONSTER, minecraft:witch, 5, 1, 1
3161, private, terralith:volcanic_crater, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3162, private, terralith:volcanic_crater, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3163, private, terralith:volcanic_crater, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3164, private, terralith:volcanic_crater, AMBIENT, minecraft:bat, 10, 8, 8
3165, private, terralith:volcanic_crater, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3166, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:spider, 80, 4, 4
3167, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie, 80, 4, 4
3168, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
3169, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
3170, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:slime, 80, 4, 4
3171, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:enderman, 10, 1, 4
3172, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:witch, 5, 1, 1
3173, extreme_hills, terralith:volcanic_peaks, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3174, extreme_hills, terralith:volcanic_peaks, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3175, extreme_hills, terralith:volcanic_peaks, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
3176, extreme_hills, terralith:volcanic_peaks, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3177, extreme_hills, terralith:volcanic_peaks, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3178, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:canary, 8, 1, 4
3179, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:robin, 8, 1, 4
3180, extreme_hills, terralith:volcanic_peaks, CREATURE, naturalist:snail, 5, 1, 3
3181, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
3182, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3183, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
3184, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
3185, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
3186, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
3187, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
3188, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
3189, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
3190, ocean, minecraft:warm_ocean, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3191, ocean, minecraft:warm_ocean, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
3192, ocean, minecraft:warm_ocean, MONSTER, endermanoverhaul:coral_enderman, 5, 1, 2
3193, ocean, minecraft:warm_ocean, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3194, ocean, minecraft:warm_ocean, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3195, ocean, minecraft:warm_ocean, MONSTER, creeperoverhaul:ocean_creeper, 5, 1, 1
3196, ocean, minecraft:warm_ocean, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3197, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
3198, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3199, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
3200, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
3201, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3202, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
3203, river, terralith:warm_river, MONSTER, minecraft:spider, 80, 4, 4
3204, river, terralith:warm_river, MONSTER, minecraft:zombie, 80, 4, 4
3205, river, terralith:warm_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
3206, river, terralith:warm_river, MONSTER, minecraft:skeleton, 80, 4, 4
3207, river, terralith:warm_river, MONSTER, minecraft:creeper, 80, 4, 4
3208, river, terralith:warm_river, MONSTER, minecraft:slime, 80, 4, 4
3209, river, terralith:warm_river, MONSTER, minecraft:enderman, 10, 1, 4
3210, river, terralith:warm_river, MONSTER, minecraft:witch, 5, 1, 1
3211, river, terralith:warm_river, MONSTER, minecraft:drowned, 80, 1, 1
3212, river, terralith:warm_river, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3213, river, terralith:warm_river, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3214, river, terralith:warm_river, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3215, river, terralith:warm_river, CREATURE, naturalist:coral_snake, 5, 1, 1
3216, river, terralith:warm_river, CREATURE, naturalist:duck, 15, 1, 3
3217, river, terralith:warm_river, CREATURE, naturalist:snail, 5, 1, 3
3218, river, terralith:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
3219, river, terralith:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3220, river, terralith:warm_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
3221, river, terralith:warm_river, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
3222, river, terralith:warm_river, WATER_AMBIENT, naturalist:bass, 8, 4, 4
3223, nether, minecraft:warped_forest, MONSTER, majruszsdifficulty:cerberus, 5, 1, 1
3224, nether, minecraft:warped_forest, MONSTER, endermanoverhaul:warped_forest_enderman, 5, 4, 4
3225, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 5, 1, 4
3226, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 3, 4, 4
3227, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
3228, private, terralith:warped_mesa, MONSTER, minecraft:spider, 70, 4, 4
3229, private, terralith:warped_mesa, MONSTER, minecraft:zombie, 70, 4, 4
3230, private, terralith:warped_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
3231, private, terralith:warped_mesa, MONSTER, minecraft:skeleton, 70, 4, 4
3232, private, terralith:warped_mesa, MONSTER, minecraft:creeper, 70, 4, 4
3233, private, terralith:warped_mesa, MONSTER, minecraft:slime, 80, 4, 4
3234, private, terralith:warped_mesa, MONSTER, minecraft:enderman, 80, 1, 3
3235, private, terralith:warped_mesa, MONSTER, minecraft:witch, 5, 1, 1
3236, private, terralith:warped_mesa, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3237, private, terralith:warped_mesa, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3238, private, terralith:warped_mesa, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3239, private, terralith:warped_mesa, AMBIENT, minecraft:bat, 10, 8, 8
3240, private, terralith:warped_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3241, forest, terralith:white_cliffs, MONSTER, minecraft:spider, 80, 4, 4
3242, forest, terralith:white_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
3243, forest, terralith:white_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
3244, forest, terralith:white_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
3245, forest, terralith:white_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
3246, forest, terralith:white_cliffs, MONSTER, minecraft:slime, 80, 4, 4
3247, forest, terralith:white_cliffs, MONSTER, minecraft:witch, 5, 1, 1
3248, forest, terralith:white_cliffs, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
3249, forest, terralith:white_cliffs, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3250, forest, terralith:white_cliffs, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3251, forest, terralith:white_cliffs, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3252, forest, terralith:white_cliffs, CREATURE, naturalist:bear, 8, 1, 2
3253, forest, terralith:white_cliffs, CREATURE, naturalist:boar, 15, 4, 4
3254, forest, terralith:white_cliffs, CREATURE, naturalist:butterfly, 20, 3, 5
3255, forest, terralith:white_cliffs, CREATURE, naturalist:cardinal, 8, 1, 4
3256, forest, terralith:white_cliffs, CREATURE, naturalist:deer, 8, 1, 3
3257, forest, terralith:white_cliffs, CREATURE, naturalist:finch, 8, 1, 4
3258, forest, terralith:white_cliffs, CREATURE, minecraft:fox, 6, 2, 4
3259, forest, terralith:white_cliffs, CREATURE, naturalist:lizard, 15, 1, 2
3260, forest, terralith:white_cliffs, CREATURE, minecraft:rabbit, 6, 2, 3
3261, forest, terralith:white_cliffs, CREATURE, naturalist:robin, 8, 1, 4
3262, forest, terralith:white_cliffs, CREATURE, naturalist:snail, 5, 1, 3
3263, forest, terralith:white_cliffs, CREATURE, naturalist:snake, 5, 1, 1
3264, forest, terralith:white_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
3265, forest, terralith:white_cliffs, AMBIENT, naturalist:firefly, 80, 2, 3
3266, forest, terralith:white_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3267, private, terralith:white_mesa, MONSTER, minecraft:spider, 80, 4, 4
3268, private, terralith:white_mesa, MONSTER, minecraft:zombie, 80, 4, 4
3269, private, terralith:white_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
3270, private, terralith:white_mesa, MONSTER, minecraft:skeleton, 80, 4, 4
3271, private, terralith:white_mesa, MONSTER, minecraft:creeper, 80, 4, 4
3272, private, terralith:white_mesa, MONSTER, minecraft:slime, 80, 4, 4
3273, private, terralith:white_mesa, MONSTER, minecraft:enderman, 10, 1, 4
3274, private, terralith:white_mesa, MONSTER, minecraft:witch, 5, 1, 1
3275, private, terralith:white_mesa, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3276, private, terralith:white_mesa, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3277, private, terralith:white_mesa, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3278, private, terralith:white_mesa, AMBIENT, minecraft:bat, 10, 8, 8
3279, private, terralith:white_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3280, private, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
3281, private, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 4, 4
3282, private, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
3283, private, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3284, private, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
3285, private, minecraft:windswept_forest, MONSTER, minecraft:enderman, 10, 1, 4
3286, private, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
3287, private, minecraft:windswept_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3288, private, minecraft:windswept_forest, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3289, private, minecraft:windswept_forest, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
3290, private, minecraft:windswept_forest, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3291, private, minecraft:windswept_forest, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3292, private, minecraft:windswept_forest, CREATURE, minecraft:sheep, 12, 4, 4
3293, private, minecraft:windswept_forest, CREATURE, minecraft:pig, 10, 4, 4
3294, private, minecraft:windswept_forest, CREATURE, minecraft:chicken, 10, 4, 4
3295, private, minecraft:windswept_forest, CREATURE, minecraft:cow, 8, 4, 4
3296, private, minecraft:windswept_forest, CREATURE, minecraft:llama, 5, 4, 6
3297, private, minecraft:windswept_forest, CREATURE, naturalist:bluejay, 8, 1, 4
3298, private, minecraft:windswept_forest, CREATURE, naturalist:canary, 8, 1, 4
3299, private, minecraft:windswept_forest, CREATURE, naturalist:snail, 5, 1, 3
3300, private, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
3301, private, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3302, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider, 80, 4, 4
3303, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie, 80, 4, 4
3304, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
3305, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
3306, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
3307, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 10, 1, 4
3308, private, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
3309, private, minecraft:windswept_gravelly_hills, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3310, private, minecraft:windswept_gravelly_hills, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3311, private, minecraft:windswept_gravelly_hills, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
3312, private, minecraft:windswept_gravelly_hills, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3313, private, minecraft:windswept_gravelly_hills, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3314, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 12, 4, 4
3315, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 10, 4, 4
3316, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 10, 4, 4
3317, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 8, 4, 4
3318, private, minecraft:windswept_gravelly_hills, CREATURE, minecraft:llama, 5, 4, 6
3319, private, minecraft:windswept_gravelly_hills, CREATURE, naturalist:bluejay, 8, 1, 4
3320, private, minecraft:windswept_gravelly_hills, CREATURE, naturalist:canary, 8, 1, 4
3321, private, minecraft:windswept_gravelly_hills, CREATURE, naturalist:snail, 5, 1, 3
3322, private, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
3323, private, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3324, private, minecraft:windswept_hills, MONSTER, minecraft:spider, 80, 4, 4
3325, private, minecraft:windswept_hills, MONSTER, minecraft:zombie, 80, 4, 4
3326, private, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
3327, private, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 80, 4, 4
3328, private, minecraft:windswept_hills, MONSTER, minecraft:slime, 80, 4, 4
3329, private, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
3330, private, minecraft:windswept_hills, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3331, private, minecraft:windswept_hills, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
3332, private, minecraft:windswept_hills, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
3333, private, minecraft:windswept_hills, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
3334, private, minecraft:windswept_hills, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
3335, private, minecraft:windswept_hills, MONSTER, majruszsdifficulty:tank, 5, 1, 1
3336, private, minecraft:windswept_hills, MONSTER, endermanoverhaul:windswept_hills_enderman, 10, 1, 4
3337, private, minecraft:windswept_hills, CREATURE, minecraft:sheep, 12, 4, 4
3338, private, minecraft:windswept_hills, CREATURE, minecraft:pig, 10, 4, 4
3339, private, minecraft:windswept_hills, CREATURE, minecraft:chicken, 10, 4, 4
3340, private, minecraft:windswept_hills, CREATURE, minecraft:cow, 8, 4, 4
3341, private, minecraft:windswept_hills, CREATURE, minecraft:llama, 5, 4, 6
3342, private, minecraft:windswept_hills, CREATURE, naturalist:bluejay, 8, 1, 4
3343, private, minecraft:windswept_hills, CREATURE, naturalist:canary, 8, 1, 4
3344, private, minecraft:windswept_hills, CREATURE, naturalist:snail, 5, 1, 3
3345, private, minecraft:windswept_hills, AMBIENT, minecraft:bat, 10, 8, 8
3346, private, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3347, private, minecraft:windswept_savanna, MONSTER, minecraft:spider, 80, 4, 4
3348, private, minecraft:windswept_savanna, MONSTER, minecraft:zombie, 80, 4, 4
3349, private, minecraft:windswept_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
3350, private, minecraft:windswept_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
3351, private, minecraft:windswept_savanna, MONSTER, minecraft:slime, 80, 4, 4
3352, private, minecraft:windswept_savanna, MONSTER, minecraft:witch, 5, 1, 1
3353, private, minecraft:windswept_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3354, private, minecraft:windswept_savanna, MONSTER, endermanoverhaul:cave_enderman, 5, 1, 2
